isbn13,ISBN,title,subtitle,authors,categories,thumbnail,description,published_year,average_rating,num_pages,ratings_count,Rating,Average Ratings Count,url,key,number_of_pages,pagination,by_statement,publishers,publish_places,publish_date,subjects,subject_places,ebooks,identifiers.goodreads,identifiers.librarything,identifiers.isbn_10,identifiers.openlibrary,classifications.lc_classifications,cover.small,cover.medium,cover.large,subtitle,notes,identifiers.lccn,identifiers.oclc,classifications.dewey_decimal_class,subject_people,excerpts,identifiers.isbn_13,subject_times,links,identifiers.google,table_of_contents,identifiers.amazon,identifiers.wikidata,weight,ID,Publication YEAR,Average rating
9780007149612,0007149611,Breaking Open the Head,A Visionary Journey from Cynicism to Shamanism,Daniel Pinchbeck,Hallucinogenic drugs,http://books.google.com/books/content?id=QIMaviqqoQoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,A new 'The Doors of Perception' for the 21st century? A visionary journey from cynicism to shamanism by a brilliant young US writer.,2004.0,4.06,336.0,46.0,High Rating,15300.78,https://openlibrary.org/books/OL7262445M/Breaking_Open_the_Head,/books/OL7262445M,336.0,,,Flamingo,,"February 2, 2004","[{'name': 'New Age movement', 'url': 'https://openlibrary.org/subjects/new_age_movement'}, {'name': 'Shamanism', 'url': 'https://openlibrary.org/subjects/shamanism'}, {'name': 'Spiritual life', 'url': 'https://openlibrary.org/subjects/spiritual_life'}, {'name': 'Hallucinogenic drugs and religious experience', 'url': 'https://openlibrary.org/subjects/hallucinogenic_drugs_and_religious_experience'}, {'name': 'Hallucinogenic drugs', 'url': 'https://openlibrary.org/subjects/hallucinogenic_drugs'}, {'name': 'Spiritual life, new age movement', 'url': 'https://openlibrary.org/subjects/spiritual_life,_new_age_movement'}]",,,['1817'],['332697'],['0007149611'],['OL7262445M'],['BL2370.S5'],https://covers.openlibrary.org/b/id/10837-S.jpg,https://covers.openlibrary.org/b/id/10837-M.jpg,https://covers.openlibrary.org/b/id/10837-L.jpg,,,,['53390595'],,,,['9780007149612'],,,,,,,,,,
9780007149827,0007149824,The Yiddish Policemen's Union,A Novel,Michael Chabon,Fiction,http://books.google.com/books/content?id=-reD1g77BfsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"For sixty years, Jewish refugees and their descendants have prospered in the Federal District of Sitka, a ""temporary"" safe haven created in the wake of revelations of the Holocaust and the shocking 1948 collapse of the fledgling state of Israel. Proud, grateful, and longing to be American, the Jews of the Sitka District have created their own little world in the Alaskan panhandle, a vibrant, gritty, soulful, and complex frontier city that moves to the music of Yiddish. For sixty years they have been left alone, neglected and half-forgotten in a backwater of history. Now the District is set to revert to Alaskan control, and their dream is coming to an end: once again the tides of history threaten to sweep them up and carry them off into the unknown. But homicide detective Meyer Landsman of the District Police has enough problems without worrying about the upcoming Reversion. His life is a shambles, his marriage a wreck, his career a disaster. He and his half-Tlingit partner, Berko Shemets, can't catch a break in any of their outstanding cases. Landsman's new supervisor is the love of his life—and also his worst nightmare. And in the cheap hotel where he has washed up, someone has just committed a murder—right under Landsman's nose. Out of habit, obligation, and a mysterious sense that it somehow offers him a shot at redeeming himself, Landsman begins to investigate the killing of his neighbor, a former chess prodigy. But when word comes down from on high that the case is to be dropped immediately, Landsman soon finds himself contending with all the powerful forces of faith, obsession, hopefulness, evil, and salvation that are his heritage—and with the unfinished business of his marriage to Bina Gelbfish, the one person who understands his darkest fears. At once a gripping whodunit, a love story, an homage to 1940s noir, and an exploration of the mysteries of exile and redemption, The Yiddish Policemen's Union is a novel only Michael Chabon could have written.",2007.0,3.7,414.0,51219.0,High Rating,15300.78,https://openlibrary.org/books/OL39473076M/The_Yiddish_Policemen's_Union,/books/OL39473076M,414.0,414p.,,HarperCollins Publishers,New York,2007,"[{'name': 'literary fiction', 'url': 'https://openlibrary.org/subjects/literary_fiction'}, {'name': 'hard-boiled fiction', 'url': 'https://openlibrary.org/subjects/hard-boiled_fiction'}, {'name': 'mystery & detective fiction', 'url': 'https://openlibrary.org/subjects/mystery_&_detective_fiction'}, {'name': 'alternative history', 'url': 'https://openlibrary.org/subjects/alternative_history'}, {'name': 'Popular American Fiction', 'url': 'https://openlibrary.org/subjects/popular_american_fiction'}, {'name': 'Fiction', 'url': 'https://openlibrary.org/subjects/fiction'}, {'name': 'Fiction - Historical', 'url': 'https://openlibrary.org/subjects/fiction_-_historical'}, {'name': 'Historical - General', 'url': 'https://openlibrary.org/subjects/historical_-_general'}, {'name': 'Fiction / General', 'url': 'https://openlibrary.org/subjects/fiction_/_general'}, {'name': 'Literary', 'url': 'https://openlibrary.org/subjects/literary'}, {'name': 'General', 'url': 'https://openlibrary.org/subjects/general'}, {'name': 'Fiction - General', 'url': 'https://openlibrary.org/subjects/fiction_-_general'}, {'name': 'Unabridged Audio - Fiction/General', 'url': 'https://openlibrary.org/subjects/unabridged_audio_-_fiction/general'}, {'name': 'Audiobooks', 'url': 'https://openlibrary.org/subjects/audiobooks'}, {'name': 'Abridged Audio - Fiction/General', 'url': 'https://openlibrary.org/subjects/abridged_audio_-_fiction/general'}, {'name': 'Jews -- Alaska -- Fiction.', 'url': 'https://openlibrary.org/subjects/jews_--_alaska_--_fiction.'}, {'name': 'Narcotic addicts -- Crimes against -- Fiction.', 'url': 'https://openlibrary.org/subjects/narcotic_addicts_--_crimes_against_--_fiction.'}, {'name': 'Murder -- Investigation -- Fiction.', 'url': 'https://openlibrary.org/subjects/murder_--_investigation_--_fiction.'}, {'name': 'Mystery fiction.', 'url': 'https://openlibrary.org/subjects/mystery_fiction.'}, {'name': 'homocide', 'url': 'https://openlibrary.org/subjects/homocide'}, {'name': 'Arab-Israeli War', 'url': 'https://openlibrary.org/subjects/arab-israeli_war'}, {'name': 'Holocaust', 'url': 'https://openlibrary.org/subjects/holocaust'}, {'name': 'detective story', 'url': 'https://openlibrary.org/subjects/detective_story'}, {'name': 'Hugo Award Winner', 'url': 'https://openlibrary.org/subjects/hugo_award_winner'}, {'name': 'award:hugo_award=2008', 'url': 'https://openlibrary.org/subjects/award:hugo_award=2008'}, {'name': 'award:hugo_award=novel', 'url': 'https://openlibrary.org/subjects/award:hugo_award=novel'}, {'name': 'Murder', 'url': 'https://openlibrary.org/subjects/murder'}, {'name': 'Investigation', 'url': 'https://openlibrary.org/subjects/investigation'}, {'name': 'Jews', 'url': 'https://openlibrary.org/subjects/jews'}, {'name': 'Mystery fiction', 'url': 'https://openlibrary.org/subjects/mystery_fiction'}, {'name': 'Narcotic addicts', 'url': 'https://openlibrary.org/subjects/narcotic_addicts'}, {'name': 'Crimes against', 'url': 'https://openlibrary.org/subjects/crimes_against'}, {'name': 'Detective and mystery stories', 'url': 'https://openlibrary.org/subjects/detective_and_mystery_stories'}, {'name': 'Roman', 'url': 'https://openlibrary.org/subjects/roman'}, {'name': 'Alternative histories (Fiction)', 'url': 'https://openlibrary.org/subjects/alternative_histories_(fiction)'}, {'name': 'mystery & detective', 'url': 'https://openlibrary.org/subjects/mystery_&_detective'}, {'name': 'hard-boiled', 'url': 'https://openlibrary.org/subjects/hard-boiled'}, {'name': 'literature', 'url': 'https://openlibrary.org/subjects/literature'}, {'name': 'Jews, fiction', 'url': 'https://openlibrary.org/subjects/jews,_fiction'}, {'name': 'Alaska, fiction', 'url': 'https://openlibrary.org/subjects/alaska,_fiction'}, {'name': 'Fiction, mystery & detective, general', 'url': 'https://openlibrary.org/subjects/fiction,_mystery_&_detective,_general'}, {'name': 'Fiction, alternative history', 'url': 'https://openlibrary.org/subjects/fiction,_alternative_history'}, {'name': 'Drug addicts', 'url': 'https://openlibrary.org/subjects/drug_addicts'}, {'name': 'Aufklärung', 'url': 'https://openlibrary.org/subjects/aufklärung'}, {'name': 'Juden', 'url': 'https://openlibrary.org/subjects/juden'}, {'name': 'Kriminalbeamter', 'url': 'https://openlibrary.org/subjects/kriminalbeamter'}, {'name': 'Mord', 'url': 'https://openlibrary.org/subjects/mord'}, {'name': 'New York Times reviewed', 'url': 'https://openlibrary.org/subjects/new_york_times_reviewed'}, {'name': 'award:nebula_award=novel', 'url': 'https://openlibrary.org/subjects/award:nebula_award=novel'}, {'name': 'Juifs', 'url': 'https://openlibrary.org/subjects/juifs'}, {'name': 'Romans, nouvelles', 'url': 'https://openlibrary.org/subjects/romans,_nouvelles'}, {'name': 'Meurtre', 'url': 'https://openlibrary.org/subjects/meurtre'}, {'name': 'Enqu?tes', 'url': 'https://openlibrary.org/subjects/enqu?tes'}, {'name': 'Uchronies', 'url': 'https://openlibrary.org/subjects/uchronies'}, {'name': 'Roman policier', 'url': 'https://openlibrary.org/subjects/roman_policier'}, {'name': 'Homicide investigation', 'url': 'https://openlibrary.org/subjects/homicide_investigation'}, {'name': 'Large type books', 'url': 'https://openlibrary.org/subjects/large_type_books'}]","[{'name': 'Alaska', 'url': 'https://openlibrary.org/subjects/place:alaska'}, {'name': 'Sitka', 'url': 'https://openlibrary.org/subjects/place:sitka'}, {'name': 'Hotel Zamenhof', 'url': 'https://openlibrary.org/subjects/place:hotel_zamenhof'}, {'name': 'Israel', 'url': 'https://openlibrary.org/subjects/place:israel'}, {'name': 'Palestine', 'url': 'https://openlibrary.org/subjects/place:palestine'}, {'name': 'Jerusalem', 'url': 'https://openlibrary.org/subjects/place:jerusalem'}, {'name': 'Germany', 'url': 'https://openlibrary.org/subjects/place:germany'}, {'name': 'Soviet Union', 'url': 'https://openlibrary.org/subjects/place:soviet_union'}, {'name': 'Berlin', 'url': 'https://openlibrary.org/subjects/place:berlin'}, {'name': 'Third Russian Republic', 'url': 'https://openlibrary.org/subjects/place:third_russian_republic'}, {'name': 'Manchuria', 'url': 'https://openlibrary.org/subjects/place:manchuria'}, {'name': 'Dome of the Rock', 'url': 'https://openlibrary.org/subjects/place:dome_of_the_rock'}]","[{'preview_url': 'https://archive.org/details/lccn_978000714827', 'availability': 'borrow', 'formats': {}, 'borrow_url': ""https://openlibrary.org/books/OL39473076M/The_Yiddish_Policemen's_Union/borrow"", 'checkedout': False}]",['61092385'],,['0007149824'],['OL39473076M'],,https://covers.openlibrary.org/b/id/12872991-S.jpg,https://covers.openlibrary.org/b/id/12872991-M.jpg,https://covers.openlibrary.org/b/id/12872991-L.jpg,,,,['486109957'],,Meyer Landsman,Nine months Landsman's been flopping at the Hotel Zamenhof without any of his fellow residents managing to get themselves murdered.,['9780007149827'],"[{'name': '1948', 'url': 'https://openlibrary.org/subjects/time:1948'}]","[{'title': ""The Yiddish Policemen's Union - Wikipedia"", 'url': 'https://en.wikipedia.org/wiki/The_Yiddish_Policemen%27s_Union'}, {'title': 'Chandler with chutzpah', 'url': 'https://www.theguardian.com/books/2007/jun/10/fiction.features3'}, {'title': ""The Yiddish Policemen's Union - Michael Chabon - Books - Review ..."", 'url': 'https://www.nytimes.com/2007/05/13/books/review/Rafferty-t.html'}, {'title': ""The Yiddish Policemen's Union by Michael Chabon | Quarterly ..."", 'url': 'http://quarterlyconversation.com/the-yiddish-policemens-union-by-michael-chabon-review'}, {'title': 'publishersweekly.com/978-0-00-714982-7', 'url': 'https://www.publishersweekly.com/978-0-00-714982-7'}, {'title': 'postmodernmystery.com/the_yiddish_policemens_union', 'url': 'http://www.postmodernmystery.com/the_yiddish_policemens_union.html'}, {'title': 'New York Times review', 'url': 'http://www.nytimes.com/2007/05/01/books/01kaku.html'}, {'title': 'thegreatestbooks.org/items/4160', 'url': 'https://thegreatestbooks.org/items/4160'}, {'title': 'bookmarks.reviews/reviews/the-yiddish-policemens-union/', 'url': 'https://bookmarks.reviews/reviews/the-yiddish-policemens-union/'}]",,,,,,,,
9780007171996,0007171994,The Return of the King,Being the Third Part of The Lord of the Rings,J. R. R. Tolkien,"Baggins, Frodo (Fictitious character)",http://books.google.com/books/content?id=PI9zPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"THE GREATEST FANTASY EPIC OF OUR TIME While the evil might of the Dark Lord Sauron swarmed out to conquer all Middle-earth, Frodo and Sam struggled deep into Mordor, seat of Sauron's power. To defeat the Dark Lord, the accursed Ring of Power had to be destroyed in the fires of Mount Doom. But the way was impossibly hard, and Frodo was weakening. Weighed down by the compulsion of the Ring he began finally to despair. The awesome conclusion of J.R.R. Tolkien's The Lord of the Rings, beloved by millions of readers around the world.",2003.0,4.52,554.0,253.0,High Rating,15300.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9780007190683,0007190689,Poirot,The Complete Ariadne Oliver,Agatha Christie,Authors,http://books.google.com/books/content?id=lbOOJGLxM9MC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The final POIROT omnibus, featuring the last four appearances of the detective's side-kick, the sleuthing crime novelist Ariadne Oliver: Third Girl, Hallowe'en Party, Elephants Can Remember and The Pale Horse. Poirot and Mrs Oliver continue their sleuthing in the 1960s in four uncharacteristically 'modern' novels with an added twist of danger...Third Girl Poirot finally admits he is growing old as a perplexed girl thinks she may have killed someone. Here Christie dragged Poirot into the swinging 60s and effectively squared him up against a world featuring sex, drugs and hippies. Hallowe'en Party A teenage murder witness is drowned in a tub of apples. This was only the second time Christie wrote about the death of a child, and is all the more engrossing for it. Elephants Can Remember An old husband and wife double murder has never been solved -- until now. This was the very last Poirot story that Agatha Christie wrote, and garnered good reviews. The Pale Horse A priest's death leads to sinister goings-on in an old country inn. This bonus novel featured Mrs Oliver for once without Poirot and was one of Christie's darkest stories, blending witchcraft and murder.",2005.0,4.2,727.0,83.0,High Rating,15300.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9780007195718,0007195710,Discover Your Destiny with the Monk Who Sold His Ferrari,The 7 Stages of Self-Awakening,Robin Sharma,Conduct of life,http://books.google.com/books/content?id=4hVbNc8rRfEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A potent pathway to self-awakening that will help you to live your greatest life and claim the happiness, prosperity and inner peace that you deserve. From the author of the international bestseller, The Monk Who Sold His Ferrari.",2004.0,3.9,240.0,1956.0,High Rating,15300.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9780007204441,0007204442,Naked Lunch,The Restored Text,William S. Burroughs,Alienation (Social psychology),http://books.google.com/books/content?id=1B36S7t4k5AC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The anarchic, phenomenally strong-selling classic from the godfather of the Beats: revitalised with a cool new jacket. WELCOME TO INTERZONE...Say hello to Bradley the Buyer, the best narcotics agent in the business. Attend international playboy A.J.'s annual party, where the punch is to be treated with extreme caution. Meet Dr 'Fingers' Schafer, the Lobotomy Kid and his giant centipede, 'The Complete American De-anxietized Man.' And enter the dark and infernal mind of Bill Lee as he pursues his daily quest for the ultimate merchandise...Provocative, influential, morbidly fascinating, Naked Lunch is an apocalyptic ride through the darker recesses of the human psyche.",2005.0,3.44,289.0,478.0,High Rating,15300.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9780007205585,0007205589,Close Range,Brokeback Mountain and Other Stories,Annie Proulx,Cowboys,http://books.google.com/books/content?id=f-zI3bgDiCAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,The title story in this collection of shorts now a film from Ang Lee.,2006.0,3.99,318.0,466.0,High Rating,15300.78,https://openlibrary.org/books/OL32490245M/Close_Range,/books/OL32490245M,,,,Harper Perennial,,2006,"[{'name': 'Social life and customs', 'url': 'https://openlibrary.org/subjects/social_life_and_customs'}, {'name': 'Frontier and pioneer life', 'url': 'https://openlibrary.org/subjects/frontier_and_pioneer_life'}, {'name': 'Wyoming in fiction', 'url': 'https://openlibrary.org/subjects/wyoming_in_fiction'}, {'name': 'Fiction', 'url': 'https://openlibrary.org/subjects/fiction'}, {'name': 'Ranch life in fiction', 'url': 'https://openlibrary.org/subjects/ranch_life_in_fiction'}, {'name': 'Frontier and pioneer life in fiction', 'url': 'https://openlibrary.org/subjects/frontier_and_pioneer_life_in_fiction'}, {'name': 'Wyoming. in fiction', 'url': 'https://openlibrary.org/subjects/wyoming._in_fiction'}, {'name': 'Ranch life', 'url': 'https://openlibrary.org/subjects/ranch_life'}, {'name': 'Manners and customs', 'url': 'https://openlibrary.org/subjects/manners_and_customs'}, {'name': 'Large type books', 'url': 'https://openlibrary.org/subjects/large_type_books'}, {'name': 'FICTION / Classics', 'url': 'https://openlibrary.org/subjects/fiction_/_classics'}, {'name': 'FICTION / Literary', 'url': 'https://openlibrary.org/subjects/fiction_/_literary'}, {'name': 'FICTION / Short Stories (single author)', 'url': 'https://openlibrary.org/subjects/fiction_/_short_stories_(single_author)'}, {'name': 'American Short stories', 'url': 'https://openlibrary.org/subjects/american_short_stories'}, {'name': 'Male friendship', 'url': 'https://openlibrary.org/subjects/male_friendship'}, {'name': 'Cowboys', 'url': 'https://openlibrary.org/subjects/cowboys'}, {'name': 'Fiction, short stories (single author)', 'url': 'https://openlibrary.org/subjects/fiction,_short_stories_(single_author)'}, {'name': 'Short stories', 'url': 'https://openlibrary.org/subjects/short_stories'}, {'name': 'Wyoming, fiction', 'url': 'https://openlibrary.org/subjects/wyoming,_fiction'}]","[{'name': 'Wyoming', 'url': 'https://openlibrary.org/subjects/place:wyoming'}]","[{'preview_url': 'https://archive.org/details/brokebackmountai0000prou', 'availability': 'borrow', 'formats': {}, 'borrow_url': 'https://openlibrary.org/books/OL32490245M/Close_Range/borrow', 'checkedout': False}]",,,['0007205589'],['OL32490245M'],['PS3566.R697.R697B7'],https://covers.openlibrary.org/b/id/11144552-S.jpg,https://covers.openlibrary.org/b/id/11144552-M.jpg,https://covers.openlibrary.org/b/id/11144552-L.jpg,Brokeback Mountain and Other Stories,,,,,,,,,,,,,,,,,
9780020199854,0020199856,The Love of the Last Tycoon,The Authorized Text,F. Scott Fitzgerald,Fiction,http://books.google.com/books/content?id=3EDbEHca_k8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Depicts the inner-workings of the Hollywood movie industry and its impact on the fabric of American life.,1994.0,3.65,169.0,6836.0,High Rating,15300.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9780029131695,0029131693,Tyranny of the Majority,Funamental Fairness in Representative Democracy,Lani Guinier,History,http://books.google.com/books/content?id=aRF7XdcCLq0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"At last...the public hearing she was denied...These essays reveal keen powers of analysis applied to some of the most obdurate problems that bedevil electoral politics. Anyone who cares about the mechanisms of democracy should be engaged by her tough-minded explorations. It doesn't matter where you think you stand: it's all here, to argue or agree with. -- Henry Louis Gates, Jr. Lani Guinier's fascinating book is a prophetic intervention into a public conversation we desperately need to rejuvenate. There is no doubt that her powerful voice will produce good consequences for our nation and world. -- Cornel West, Author of Race Matters Intriguing and desperately needed... -- The San Francisco Chronicle",1995.0,3.82,352.0,39.0,High Rating,15300.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9780029227961,0029227968,Presidential Power and the Modern Presidents,The Politics of Leadership from Roosevelt to Reagan,Richard E. Neustadt,History,http://books.google.com/books/content?id=elGozulX_o8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Suggests a theory of presidential power, and tests it against the events in the administrations of the postwar presidents",1991.0,3.79,384.0,277.0,High Rating,15300.78,https://openlibrary.org/books/OL7270129M/Presidential_Power_and_the_Modern_Presidents,/books/OL7270129M,384.0,,,Free Press,,"March 1, 1991","[{'name': 'Executive power', 'url': 'https://openlibrary.org/subjects/executive_power'}, {'name': 'Politics and government', 'url': 'https://openlibrary.org/subjects/politics_and_government'}, {'name': 'Presidents', 'url': 'https://openlibrary.org/subjects/presidents'}, {'name': 'United states, politics and government, 1933-1945', 'url': 'https://openlibrary.org/subjects/united_states,_politics_and_government,_1933-1945'}]","[{'name': 'United States', 'url': 'https://openlibrary.org/subjects/place:united_states'}]",,['23017'],['69295'],['0029227968'],['OL7270129M'],['JK516'],https://covers.openlibrary.org/b/id/19037-S.jpg,https://covers.openlibrary.org/b/id/19037-M.jpg,https://covers.openlibrary.org/b/id/19037-L.jpg,The Politics of Leadership from Roosevelt to Reagan,,['90037725'],['25691746'],,,"In the United States we like to ""rate"" a President.",['9780029227961'],"[{'name': '1945-1989', 'url': 'https://openlibrary.org/subjects/time:1945-1989'}]",,,,,,,,,
9780030547744,0030547741,Where the Red Fern Grows,The Story of Two Dogs and a Boy : with Connections,Wilson Rawls,Juvenile Fiction,http://books.google.com/books/content?id=IHpRwgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,A young boy living in the Ozarks achieves his heart's desire when he becomes the owner of two redbone hounds and teaches them to be champion hunters.,2000.0,4.37,288.0,95.0,High Rating,15300.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9780060009427,006000942X,How to Read Literature Like a Professor,a Lively and Entertaining Guide to Reading Between the Lines,Thomas C. Foster,Literary Criticism,http://books.google.com/books/content?id=irkUlwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"What does it mean when a fictional hero takes a journey?. Shares a meal? Gets drenched in a sudden rain shower? Often, there is much more going on in a novel or poem than is readily visible on the surface—a symbol, maybe, that remains elusive, or an unexpected twist on a character—and there's that sneaking suspicion that the deeper meaning of a literary text keeps escaping you. In this practical and amusing guide to literature, Thomas C. Foster shows how easy and gratifying it is to unlock those hidden truths, and to discover a world where a road leads to a quest; a shared meal may signify a communion; and rain, whether cleansing or destructive, is never just rain. Ranging from major themes to literary models, narrative devices, and form, How to Read Literature Like a Professor is the perfect companion for making your reading experience more enriching, satisfying, and fun.",2003.0,3.65,314.0,14917.0,High Rating,15300.78,https://openlibrary.org/books/OL24280408M/How_to_Read_Literature_Like_a_Professor,/books/OL24280408M,,,,Harper,,2003,"[{'name': 'Criticism', 'url': 'https://openlibrary.org/subjects/criticism'}, {'name': 'Literature', 'url': 'https://openlibrary.org/subjects/literature'}, {'name': 'History and criticism', 'url': 'https://openlibrary.org/subjects/history_and_criticism'}, {'name': 'Books and reading', 'url': 'https://openlibrary.org/subjects/books_and_reading'}, {'name': 'Literary Criticism', 'url': 'https://openlibrary.org/subjects/literary_criticism'}, {'name': 'Nonfiction', 'url': 'https://openlibrary.org/subjects/nonfiction'}, {'name': 'Interpretation', 'url': 'https://openlibrary.org/subjects/interpretation'}, {'name': 'Explication', 'url': 'https://openlibrary.org/subjects/explication'}, {'name': 'Literatur', 'url': 'https://openlibrary.org/subjects/literatur'}, {'name': 'Literature, history and criticism', 'url': 'https://openlibrary.org/subjects/literature,_history_and_criticism'}]",,"[{'preview_url': 'https://archive.org/details/howtoreadliterat00fost_038', 'availability': 'restricted', 'formats': {}}]",,,,['OL24280408M'],"['PN45 .F585 2003', 'PN45.F585 2003']",https://covers.openlibrary.org/b/id/6424924-S.jpg,https://covers.openlibrary.org/b/id/6424924-M.jpg,https://covers.openlibrary.org/b/id/6424924-L.jpg,,,['2002031783'],['50511079'],,,,['9780060009427'],,,,,[''],,,,,
9780060013134,0060013133,Going Postal,A Novel of Discworld,Terry Pratchett,Fiction,http://books.google.com/books/content?id=5xRh5kkS84UC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Arch-swindler Moist Van Lipwig never believed his confidence crimes were hanging offenses -- until he found himself with a noose tightly around his neck, dropping through a trapdoor, and falling into ... a government job? By all rights, Moist should have met his maker. Instead, it's Lord Vetinari, supreme ruler of Ankh-Morpork, who promptly offers him a job as Postmaster. Since his only other option is a nonliving one, Moist accepts the position -- and the hulking golem watchdog who comes along with it, just in case Moist was considering abandoning his responsibilities prematurely. Getting the moribund Postal Service up and running again, however, may be a near-impossible task, what with literally mountains of decades-old undelivered mail clogging every nook and cranny of the broken-down post office building; and with only a few creaky old postmen and one rather unstable, pin-obsessed youth available to deliver it. Worse still, Moist could swear the mail is talking to him. Worst of all, it means taking on the gargantuan, money-hungry Grand Trunk clacks communication monopoly and its bloodthirsty piratical head, Mr. Reacher Gilt. But it says on the building neither rain nor snow nor glo m of ni t ... Inspiring words (admittedly, some of the bronze letters have been stolen), and for once in his wretched life Moist is going to fight. And if the bold and impossible are what's called for, he'll do it -- in order to move the mail, continue breathing, get the girl, and specially deliver that invaluable commodity that every human being (not to mention troll, dwarf, and, yes, even golem) requires: hope.",2004.0,4.38,377.0,924.0,High Rating,15300.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9780060084387,0060084383,Modern Mind,An Intellectual History of the 20th Century,Peter Watson,Science,http://books.google.com/books/content?id=JVdMSavwwHoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"From Freud to Babbitt, from Animal Farm to Sartre to the Great Society, from the Theory of Relativity to counterculture to Kosovo, The Modern Mind is encyclopedic, covering the major writers, artists, scientists, and philosophers who produced the ideas by which we live. Peter Watson has produced a fluent and engaging narrative of the intellectual tradition of the twentieth century, and the men and women who created it.",2002.0,4.27,847.0,570.0,High Rating,15300.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9780060088743,0060088745,A Year in the Life of William Shakespeare,1599,James Shapiro,Biography & Autobiography,http://books.google.com/books/content?id=86bOlwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"1599 was an epochal year for Shakespeare and England Shakespeare wrote four of his most famous plays: Henry the Fifth, Julius Caesar, As You Like It, and, most remarkably, Hamlet; Elizabethans sent off an army to crush an Irish rebellion, weathered an Armada threat from Spain, gambled on a fledgling East India Company, and waited to see who would succeed their aging and childless queen. James Shapiro illuminates both Shakespeare’s staggering achievement and what Elizabethans experienced in the course of 1599, bringing together the news and the intrigue of the times with a wonderful evocation of how Shakespeare worked as an actor, businessman, and playwright. The result is an exceptionally immediate and gripping account of an inspiring moment in history.",2006.0,4.09,333.0,2229.0,High Rating,15300.78,https://openlibrary.org/books/OL7274778M/A_Year_in_the_Life_of_William_Shakespeare,/books/OL7274778M,394.0,,,Harper Perennial,,"June 13, 2006","[{'name': 'Biography & Autobiography', 'url': 'https://openlibrary.org/subjects/biography_&_autobiography'}, {'name': 'Nonfiction', 'url': 'https://openlibrary.org/subjects/nonfiction'}, {'name': 'Shakespeare, william, 1564-1616, homes and haunts', 'url': 'https://openlibrary.org/subjects/shakespeare,_william,_1564-1616,_homes_and_haunts'}, {'name': 'Shakespeare, william, 1564-1616, as you like it', 'url': 'https://openlibrary.org/subjects/shakespeare,_william,_1564-1616,_as_you_like_it'}, {'name': 'Shakespeare, william, 1564-1616, julius caesar', 'url': 'https://openlibrary.org/subjects/shakespeare,_william,_1564-1616,_julius_caesar'}, {'name': 'Shakespeare, william, 1564-1616, king henry v', 'url': 'https://openlibrary.org/subjects/shakespeare,_william,_1564-1616,_king_henry_v'}, {'name': 'Shakespeare, william, 1564-1616, hamlet', 'url': 'https://openlibrary.org/subjects/shakespeare,_william,_1564-1616,_hamlet'}, {'name': 'Globe theatre (southwark, london, england)', 'url': 'https://openlibrary.org/subjects/globe_theatre_(southwark,_london,_england)'}, {'name': 'Dramatists, biography', 'url': 'https://openlibrary.org/subjects/dramatists,_biography'}, {'name': 'Theater, great britain', 'url': 'https://openlibrary.org/subjects/theater,_great_britain'}, {'name': 'England, social life and customs', 'url': 'https://openlibrary.org/subjects/england,_social_life_and_customs'}]",,,['8862'],['51570'],['0060088745'],['OL7274778M'],,https://covers.openlibrary.org/b/id/21444-S.jpg,https://covers.openlibrary.org/b/id/21444-M.jpg,https://covers.openlibrary.org/b/id/21444-L.jpg,1599 (P.S.),,,,,,"Late in the afternoon of Tuesday, December 26, 1598, two days before their fateful rendezvous at the Theatre, the Chamberlain's Men made their way through London's dark and chilly streets to Whitehall Palace to perform for the queen.",['9780060088743'],,,,,,,,,,
